filename,OBJNAM,client,SURATH,sursso,ch_typ,glocat,plocat,kmstar,km_end,prjtyp,SURSTA,SUREND,SORIND,INFORM,PICREP,TECSOU,HORDAT,VERDAT,HUNITS,DUNITS,SURTYP,POSACC,SOUACC,CATZOC,lwschm,geodif,planam,sur_id,pubweb,objst8,objdel
10024MA7579A.csar,10024MA7579A,CCG - Pacific,PWGSC - Geomatic Services,10024,0,2,47,75,79,Recon,,20101115,,,,1,75,13,1,1,2,,,3,2,n/a,MV Shoal Point,MA7579
10024MA7175A.csar,10024MA7175A,CCG - Pacific,PWGSC - Geomatic Services,10024,0,2,47,71,75,Recon,,20101110,,,,1,75,13,1,1,2,,,3,2,n/a,MV Shoal Point,MA7175
10024MA6367A.csar,10024MA6367A,CCG - Pacific,PWGSC - Geomatic Services,10024,0,2,55,63,67,Recon,,20101104,,,,1,75,13,1,1,2,,,3,2,n/a,MV Shoal Point,MA6367
10024MA6771A.csar,10024MA6771A,CCG - Pacific,PWGSC - Geomatic Services,10024,0,2,47,67,71,Recon,,20101104,,,,1,75,13,1,1,2,,,3,2,n/a,MV Shoal Point,MA6771
10024MA5963A.csar,10024MA5963A,CCG - Pacific,PWGSC - Geomatic Services,10024,0,2,55,59,63,Recon,,20101102,,,,1,75,13,1,1,2,,,3,2,n/a,MV Shoal Point,MA5963
10024MA5155A.csar,10024MA5155A,CCG - Pacific,PWGSC - Geomatic Services,10024,0,2,5,51,55,Recon,,20101101,,,,1,75,13,1,1,2,,,3,2,n/a,MV Shoal Point,MA5155
10024MA5559A.csar,10024MA5559A,CCG - Pacific,PWGSC - Geomatic Services,10024,0,2,21,55,59,Recon,,20101101,,,,1,75,13,1,1,2,,,3,2,n/a,MV Shoal Point,MA5559
10026SA0710A.csar,10026SA0710A,CCG - Pacific,PWGSC - Geomatic Services,10026,0,0,64,7,10,Recon,,20101021,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA0710
10026SA0104A.csar,10026SA0104A,CCG - Pacific,PWGSC - Geomatic Services,10026,0,0,57,1,4,Recon,,20101020,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA0104
10026SA_101A.csar,10026SA_101A,CCG - Pacific,PWGSC - Geomatic Services,10026,0,0,56,-1,1,Recon,,20101019,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA_101
10026SA3234A.csar,10026SA3234A,CCG - Pacific,PWGSC - Geomatic Services,10026,0,0,1,32,34,Recon,,20101018,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA3234
10024PC4955A.csar,10024PC4955A,CCG - Pacific,PWGSC - Geomatic Services,10024,1,2,46,49,55,Recon,,20101007,,,,1,75,13,1,1,2,,,3,2,n/a,Lifetimer,PC4955
10024MA4751A.csar,10024MA4751A,CCG - Pacific,PWGSC - Geomatic Services,10024,0,2,5,47,51,Recon,,20101006,,,,1,75,13,1,1,2,,,3,2,n/a,MV Shoal Point,MA4751
10025SA0709A.csar,10025SA0709A,CCG - Pacific,PWGSC - Geomatic Services,10025,0,0,64,7,8.5,Recon,,20100930,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA0709
10022AB0510A.csar,10022AB0510A,CCG - Pacific,PWGSC - Geomatic Services,10022,0,0,#N/A,5,10,Recon,,20100929,,,,1,75,13,1,1,2,,,3,2,n/a,MV Shoal Point,AB0510
10025SA0104A.csar,10025SA0104A,CCG - Pacific,PWGSC - Geomatic Services,10025,0,0,57,1,4,Recon,,20100928,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA0104
10025SA_101A.csar,10025SA_101A,CCG - Pacific,PWGSC - Geomatic Services,10025,0,0,56,-1,1,Recon,,20100927,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA_!01
10020PR7075A.csar,10020PR7075A,CCG - Pacific,PWGSC - Geomatic Services,10020,0,4,29,70,75,Recon,,20100921,,,,1,75,13,1,1,2,,,3,4,n/a,MV Shoal Point,PR7075
10020PR6670A.csar,10020PR6670A,CCG - Pacific,PWGSC - Geomatic Services,10020,0,4,27,66,70,Recon,,20100920,,,,1,75,13,1,1,2,,,3,4,n/a,MV Shoal Point,PR6670
10023SA3234A.csar,10023SA3234A,CCG - Pacific,PWGSC - Geomatic Services,10023,0,0,1,32,34,Recon,,20100917,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA3234
10023SA0507A.csar,10023SA0507A,CCG - Pacific,PWGSC - Geomatic Services,10023,0,0,63,5,7,Recon,,20100916,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA0507
10023SA0710A.csar,10023SA0710A,CCG - Pacific,PWGSC - Geomatic Services,10023,0,0,64,7,10,Recon,,20100915,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA0710
10023SA0104A.csar,10023SA0104A,CCG - Pacific,PWGSC - Geomatic Services,10023,0,0,57,1,4,Recon,,20100914,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA0104
10023SA_101A.csar,10023SA_101A,CCG - Pacific,PWGSC - Geomatic Services,10023,0,0,56,-1,1,Recon,,20100913,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA_101
10020PR6166A.csar,10020PR6166A,CCG - Pacific,PWGSC - Geomatic Services,10020,0,4,27,61,66,Recon,,20100909,,,,1,75,13,1,1,2,,,3,4,n/a,MV Shoal Point,PR6166
10020PR5761A.csar,10020PR5761A,CCG - Pacific,PWGSC - Geomatic Services,10020,0,4,13,57,61,Recon,,20100908,,,,1,75,13,1,1,2,,,3,4,n/a,MV Shoal Point,PR5761
10021SA0103A.csar,10021SA0103A,CCG - Pacific,PWGSC - Geomatic Services,10021,0,0,57,1,3,Recon,,20100903,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA0103
10020PR5357A.csar,10020PR5357A,CCG - Pacific,PWGSC - Geomatic Services,10020,0,4,13,53,57,Recon,,20100902,,,,1,75,13,1,1,2,,,3,4,n/a,MV Shoal Point,PR5357
10020PR5053A.csar,10020PR5053A,CCG - Pacific,PWGSC - Geomatic Services,10020,0,4,13,50,53,Recon,,20100901,,,,1,75,13,1,1,2,,,3,4,n/a,MV Shoal Point,PR5053
10021SA0708A.csar,10021SA0708A,CCG - Pacific,PWGSC - Geomatic Services,10021,0,0,64,7,8,Recon,,20100831,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA0708
10020PR4650A.csar,10020PR4650A,CCG - Pacific,PWGSC - Geomatic Services,10020,0,4,13,46,50,Recon,,20100830,,,,1,75,13,1,1,2,,,3,4,n/a,MV Shoal Point,PR4650
10019SA3234A.csar,10019SA3234A,CCG - Pacific,PWGSC - Geomatic Services,10019,0,0,1,32,34,Recon,,20100824,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA3234
10019SA0507A.csar,10019SA0507A,CCG - Pacific,PWGSC - Geomatic Services,10019,0,0,63,5,7,Recon,,20100820,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA0507
10019SA0711A.csar,10019SA0711A,CCG - Pacific,PWGSC - Geomatic Services,10019,0,0,64,7,10.5,Recon,,20100819,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA0711
10019SA0104A.csar,10019SA0104A,CCG - Pacific,PWGSC - Geomatic Services,10019,0,0,57,1,3.5,Recon,,20100817,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA0104
10019SA_101A.csar,10019SA_101A,CCG - Pacific,PWGSC - Geomatic Services,10019,0,0,56,-1,1,Recon,,20100816,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA_101
10018SA2022A.csar,10018SA2022A,CCG - Pacific,PWGSC - Geomatic Services,10018,0,0,31,20,22,Recon,,20100812,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA2022
10018MA6568A.csar,10018MA6568A,CCG - Pacific,PWGSC - Geomatic Services,10018,0,2,36,65,68,Recon,,20100809,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,MA6568
10018SA3234A.csar,10018SA3234A,CCG - Pacific,PWGSC - Geomatic Services,10018,0,0,1,32,34,Recon,,20100806,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA3234
10018SA0710A.csar,10018SA0710A,CCG - Pacific,PWGSC - Geomatic Services,10018,0,0,64,7,10,Recon,,20100805,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA0710
10018SA_101A.csar,10018SA_101A,CCG - Pacific,PWGSC - Geomatic Services,10018,0,0,56,-1,1,Recon,,20100804,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA_101
10018SA0104A.csar,10018SA0104A,CCG - Pacific,PWGSC - Geomatic Services,10018,0,0,57,1,3.5,Recon,,20100803,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA0104
10017SA0507A.csar,10017SA0507A,CCG - Pacific,PWGSC - Geomatic Services,10017,0,0,63,5,7,Recon,,20100729,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA0507
10017SA0710A.csar,10017SA0710A,CCG - Pacific,PWGSC - Geomatic Services,10017,0,0,64,7,10,Recon,,20100728,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA0710
10017SA_101A.csar,10017SA_101A,CCG - Pacific,PWGSC - Geomatic Services,10017,0,0,56,-1,1,Recon,,20100727,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA_101
10017SA0104A.csar,10017SA0104A,CCG - Pacific,PWGSC - Geomatic Services,10017,0,0,57,1,4,Recon,,20100726,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA0104
10016SA1618A.csar,10016SA1618A,CCG - Pacific,PWGSC - Geomatic Services,10016,0,0,69,16,18,Recon,,20100723,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA1618
10016SA2427A.csar,10016SA2427A,CCG - Pacific,PWGSC - Geomatic Services,10016,0,0,31,24,27,Recon,,20100722,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA2427
10016SA0104A.csar,10016SA0104A,CCG - Pacific,PWGSC - Geomatic Services,10016,0,0,57,1,4,Recon,,20100721,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA0104
10016SA0710A.csar,10016SA0710A,CCG - Pacific,PWGSC - Geomatic Services,10016,0,0,64,7,10,Recon,,20100720,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA0710
10016SA_101A.csar,10016SA_101A,CCG - Pacific,PWGSC - Geomatic Services,10016,0,0,56,-1,1,Recon,,20100719,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA_101
10015SA3134A.csar,10015SA3134A,CCG - Pacific,PWGSC - Geomatic Services,10015,0,0,1,31,34,Recon,,20100715,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA3134
10015SA0710A.csar,10015SA0710A,CCG - Pacific,PWGSC - Geomatic Services,10015,0,0,64,7,10,Recon,,20100714,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA0710
10015SA_100A.csar,10015SA_100A,CCG - Pacific,PWGSC - Geomatic Services,10015,0,0,56,-1,0,Recon,,20100713,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA_100
10015SA0104A.csar,10015SA0104A,CCG - Pacific,PWGSC - Geomatic Services,10015,0,0,57,1,4,Recon,,20100713,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA0104
10013SA2729A.csar,10013SA2729A,CCG - Pacific,PWGSC - Geomatic Services,10013,0,0,16,27,29,Recon,,20100709,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA2729
10013SA_101A.csar,10013SA_101A,CCG - Pacific,PWGSC - Geomatic Services,10013,0,0,56,-1,1,Recon,,20100708,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA_101
10013SA0507A.csar,10013SA0507A,CCG - Pacific,PWGSC - Geomatic Services,10013,0,0,63,5,7,Recon,,20100707,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA0507
10013SA0104A.csar,10013SA0104A,CCG - Pacific,PWGSC - Geomatic Services,10013,0,0,57,1,4,Recon,,20100706,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA0104
10013SA0710A.csar,10013SA0710A,CCG - Pacific,PWGSC - Geomatic Services,10013,0,0,64,7,10,Recon,,20100705,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA0710
10009SA_100A.csar,10009SA_100A,CCG - Pacific,PWGSC - Geomatic Services,10009,0,0,56,-1,0,Recon,,20100629,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA_100
10009SA0104A.csar,10009SA0104A,CCG - Pacific,PWGSC - Geomatic Services,10009,0,0,57,1,4,Recon,,20100629,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA0104
10009SA0710A.csar,10009SA0710A,CCG - Pacific,PWGSC - Geomatic Services,10009,0,0,64,7,10,Recon,,20100628,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA0710
10008SA3134A.csar,10008SA3134A,CCG - Pacific,PWGSC - Geomatic Services,10008,0,0,1,31,34,Recon,,20100624,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA3134
10008SA0710A.csar,10008SA0710A,CCG - Pacific,PWGSC - Geomatic Services,10008,0,0,64,7,10,Recon,,20100623,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA0710
10008SA0104A.csar,10008SA0104A,CCG - Pacific,PWGSC - Geomatic Services,10008,0,0,57,1,4,Recon,,20100622,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA0104
10008SA_101A.csar,10008SA_101A,CCG - Pacific,PWGSC - Geomatic Services,10008,0,0,56,-1,1,Recon,,20100621,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA_101
10008SA0507A.csar,10008SA0507A,CCG - Pacific,PWGSC - Geomatic Services,10008,0,0,63,5,7,Recon,,20100621,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA0507
10007SA3234A.csar,10007SA3234A,CCG - Pacific,PWGSC - Geomatic Services,10007,0,0,1,32,34,Recon,,20100617,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA3234
10007SA_101A.csar,10007SA_101A,CCG - Pacific,PWGSC - Geomatic Services,10007,0,0,56,-1,1,Recon,,20100616,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA_101
10007SA0710A.csar,10007SA0710A,CCG - Pacific,PWGSC - Geomatic Services,10007,0,0,64,7,10,Recon,,20100615,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA0710
10007SA0104A.csar,10007SA0104A,CCG - Pacific,PWGSC - Geomatic Services,10007,0,0,57,1,4,Recon,,20100614,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA0104
10005Tofino.csar,10005Tofino,CCG - Pacific,PWGSC - Geomatic Services,10005,0,13,23,n/a,n/a,Recon,,20100608,,,,1,75,13,1,1,2,,,3,5,2.10m below GD,MV Shoal Point,TOFINO
10006SA3234A.csar,10006SA3234A,CCG - Pacific,PWGSC - Geomatic Services,10006,0,0,1,32,34,Recon,,20100603,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA3234
10006SA0104A.csar,10006SA0104A,CCG - Pacific,PWGSC - Geomatic Services,10006,0,0,57,1,3.5,Recon,,20100602,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA0104
10006SA0710A.csar,10006SA0710A,CCG - Pacific,PWGSC - Geomatic Services,10006,0,0,64,7,10,Recon,,20100601,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA0710
10006SA_101A.csar,10006SA_101A,CCG - Pacific,PWGSC - Geomatic Services,10006,0,0,56,-1,1,Recon,,20100531,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA_101
10004SA3234A.csar,10004SA3234A,CCG - Pacific,PWGSC - Geomatic Services,10004,0,0,1,32,34,Recon,,20100520,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA3234
10004SA0104A.csar,10004SA0104A,CCG - Pacific,PWGSC - Geomatic Services,10004,0,0,57,1,4,Recon,,20100519,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA0104
10004SA0710A.csar,10004SA0710A,CCG - Pacific,PWGSC - Geomatic Services,10004,0,0,64,7,10,Recon,,20100518,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA0710
10004SA_101A.csar,10004SA_101A,CCG - Pacific,PWGSC - Geomatic Services,10004,0,0,56,-1,1,Recon,,20100517,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA_101
09040CC0912A.csar,09040CC0912A,CCG - Pacific,PWGSC - Geomatic Services,09040,1,0,8,9,12,Annual,,20100331,,,,1,75,13,1,1,2,,,3,2,n/a,Lifetimer,CC0912
09040SA0711B.csar,09040SA0711B,CCG - Pacific,PWGSC - Geomatic Services,09040,0,0,64,7,11,Annual,,20100330,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA0711
09040SA0407B.csar,09040SA0407B,CCG - Pacific,PWGSC - Geomatic Services,09040,0,0,63,4,7,Annual,,20100325,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA0407
09040SA0104B.csar,09040SA0104B,CCG - Pacific,PWGSC - Geomatic Services,09040,0,0,57,1,4,Annual,,20100324,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA0104
09040SA_101B.csar,09040SA_101B,CCG - Pacific,PWGSC - Geomatic Services,09040,0,0,56,-1,1,Annual,,20100323,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA_101
09040SA1116B.csar,09040SA1116B,CCG - Pacific,PWGSC - Geomatic Services,09040,0,0,69,11,16,Annual,,20100318,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA1116
09040SA1619B.csar,09040SA1619B,CCG - Pacific,PWGSC - Geomatic Services,09040,0,0,69,16,19,Annual,,20100317,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA1619
09040SA1923B.csar,09040SA1923B,CCG - Pacific,PWGSC - Geomatic Services,09040,0,0,31,19,23,Annual,,20100316,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA1923
09040SA2327B.csar,09040SA2327B,CCG - Pacific,PWGSC - Geomatic Services,09040,0,0,31,23,27,Annual,,20100315,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA2327
09040SA2731B.csar,09040SA2731B,CCG - Pacific,PWGSC - Geomatic Services,09040,0,0,16,27,31,Annual,,20100311,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA2731
09040SA3135B.csar,09040SA3135B,CCG - Pacific,PWGSC - Geomatic Services,09040,0,0,1,31,35,Annual,,20100310,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,SA3135
09040SA_101A.csar,09040SA_101A,CCG - Pacific,PWGSC - Geomatic Services,09040,0,0,56,-1,1,Annual,,20100209,,,,1,75,13,1,1,2,,,3,2,n/a,MV Shoal Point,SA_101
09040SA0104A.csar,09040SA0104A,CCG - Pacific,PWGSC - Geomatic Services,09040,0,0,57,1,4,Annual,,20100209,,,,1,75,13,1,1,2,,,3,2,n/a,MV Shoal Point,SA0104
09040SA0407A.csar,09040SA0407A,CCG - Pacific,PWGSC - Geomatic Services,09040,0,0,63,4,7,Annual,,20100208,,,,1,75,13,1,1,2,,,3,2,n/a,MV Shoal Point,SA0407
09040SA0711A.csar,09040SA0711A,CCG - Pacific,PWGSC - Geomatic Services,09040,0,0,64,7,11,Annual,,20100208,,,,1,75,13,1,1,2,,,3,2,n/a,MV Shoal Point,SA0711
09040SA1116A.csar,09040SA1116A,CCG - Pacific,PWGSC - Geomatic Services,09040,0,0,69,11,16,Annual,,20100203,,,,1,75,13,1,1,2,,,3,2,n/a,MV Shoal Point,SA1116
09040SA1619A.csar,09040SA1619A,CCG - Pacific,PWGSC - Geomatic Services,09040,0,0,69,16,19,Annual,,20100121,,,,1,75,13,1,1,2,,,3,2,n/a,MV Shoal Point,SA1619
09040SA1923A.csar,09040SA1923A,CCG - Pacific,PWGSC - Geomatic Services,09040,0,0,31,19,23,Annual,,20100121,,,,1,75,13,1,1,2,,,3,2,n/a,MV Shoal Point,SA1923
09040SA2327A.csar,09040SA2327A,CCG - Pacific,PWGSC - Geomatic Services,09040,0,0,31,23,27,Annual,,20100119,,,,1,75,13,1,1,2,,,3,2,n/a,MV Shoal Point,SA2327
09040SA2731A.csar,09040SA2731A,CCG - Pacific,PWGSC - Geomatic Services,09040,0,0,16,27,31,Annual,,20100118,,,,1,75,13,1,1,2,,,3,2,n/a,MV Shoal Point,SA2731
09040SA3135A.csar,09040SA3135A,CCG - Pacific,PWGSC - Geomatic Services,09040,0,0,1,31,35,Annual,,20100114,,,,1,75,13,1,1,2,,,3,2,n/a,MV Shoal Point,SA3135
09040SR1115A.csar,09040SR1115A,CCG - Pacific,PWGSC - Geomatic Services,09040,1,0,60,11,15,Annual,,20100112,,,,1,75,13,1,1,2,,,3,2,n/a,Lifetimer,SR1115
09040CP1215A.csar,09040CP1215A,CCG - Pacific,PWGSC - Geomatic Services,09040,1,0,9,12,15,Annual,,20100112,,,,1,75,13,1,1,2,,,3,2,n/a,Lifetimer,CP1215
09040LH1519A.csar,09040LH1519A,CCG - Pacific,PWGSC - Geomatic Services,09040,1,0,34,15,19,Annual,,20100112,,,,1,75,13,1,1,2,,,3,2,n/a,Lifetimer,LH1519
09040LR1620A.csar,09040LR1620A,CCG - Pacific,PWGSC - Geomatic Services,09040,1,0,35,16,20,Annual,,20100111,,,,1,75,13,1,1,2,,,3,2,n/a,Lifetimer,LR1620
09040DS1719A.csar,09040DS1719A,CCG - Pacific,PWGSC - Geomatic Services,09040,1,0,18,17,19,Annual,,20100111,,,,1,75,13,1,1,2,,,3,2,n/a,Lifetimer,DS1719
09039NA0005A.csar,09039NA0005A,CCG - Pacific,PWGSC - Geomatic Services,09039,0,1,48,0,5,Annual,,20091210,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,NA0005
09039NA0509A.csar,09039NA0509A,CCG - Pacific,PWGSC - Geomatic Services,09039,0,1,44,5,9,Annual,,20091209,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,NA0509
09039NA0913A.csar,09039NA0913A,CCG - Pacific,PWGSC - Geomatic Services,09039,0,1,59,9,13,Annual,,20091208,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,NA0913
09039MC1013A.csar,09039MC1013A,CCG - Pacific,PWGSC - Geomatic Services,09039,0,1,43,10,13,Annual,,20091207,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,MC1013
09039NA1314A.csar,09039NA1314A,CCG - Pacific,PWGSC - Geomatic Services,09039,0,1,39,13,14,Annual,,20091202,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,NA1314
09039MI1419A.csar,09039MI1419A,CCG - Pacific,PWGSC - Geomatic Services,09039,0,1,41,14,19,Annual,,20091202,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,MI1419
09039NA1416A.csar,09039NA1416A,CCG - Pacific,PWGSC - Geomatic Services,09039,0,1,39,14,16,Annual,,20091201,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,NA1416
09039NA1618A.csar,09039NA1618A,CCG - Pacific,PWGSC - Geomatic Services,09039,0,1,41,16,18,Annual,,20091201,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,NA1618
09039NA1820A.csar,09039NA1820A,CCG - Pacific,PWGSC - Geomatic Services,09039,0,1,41,18,20,Annual,,20091201,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,NA1820
09039NA2024A.csar,09039NA2024A,CCG - Pacific,PWGSC - Geomatic Services,09039,0,1,7,20,24,Annual,,20091130,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,NA2024
09039NA2426A.csar,09039NA2426A,CCG - Pacific,PWGSC - Geomatic Services,09039,0,1,7,24,26,Annual,,20091130,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,NA2426
09040MA3943A.csar,09040MA3943A,CCG - Pacific,PWGSC - Geomatic Services,09040,0,2,52,39,43,Annual,,20091130,,,,1,75,13,1,1,2,,,3,2,n/a,MV Shoal Point,MA3943
09039NA2630A.csar,09039NA2630A,CCG - Pacific,PWGSC - Geomatic Services,09039,0,1,3,26,30,Annual,,20091112,,,,8,75,13,1,1,2,,,1,2,n/a,MV Profiler II,NA2630
09040MA4547A.csar,09040MA4547A,CCG - Pacific,PWGSC - Geomatic Services,09040,0,2,22,45,47,Annual,,20091102,,,,1,75,13,1,1,2,,,3,2,n/a,MV Shoal Point,MA4547
09040MA4345A.csar,09040MA4345A,CCG - Pacific,PWGSC - Geomatic Services,09040,0,2,25,43,45,Annual,,20091030,,,,1,75,13,1,1,2,,,3,2,n/a,MV Shoal Point,MA4345
09040SC3741A.csar,09040SC3741A,CCG - Pacific,PWGSC - Geomatic Services,09040,1,2,58,37,41,Annual,,20091027,,,,1,75,13,1,1,2,,,3,2,n/a,MV Shoal Point,SC3741
09040MA3539A.csar,09040MA3539A,CCG - Pacific,PWGSC - Geomatic Services,09040,0,2,52,35,39,Annual,,20091026,,,,1,75,13,1,1,2,,,3,2,n/a,MV Shoal Point,MA3539
09039PI2931A.csar,09039PI2931A,CCG - Pacific,PWGSC - Geomatic Services,09039,0,1,50,29,31,Annual,,20091021,,,,1,75,13,1,1,2,,,3,2,n/a,MV Shoal Point,PI2931
